-7.929239699999999402e+01,-1.018050000000000068e+02,-5.950981099999999913e+01
-7.389880399999999838e+01,-1.072170030000000054e+02,-5.243321199999999749e+01
-6.872910299999999495e+01,-1.155299990000000037e+02,-4.714761000000000024e+01
-1.079779970000000020e+02,-8.350219699999999534e+01,-8.122750100000000373e+01
-1.176480030000000028e+02,-8.394080399999999997e+01,-8.033149699999999882e+01
-9.347869900000000598e+01,-8.516950199999999427e+01,-7.843470000000000653e+01
-8.661710399999999765e+01,-8.378900099999999895e+01,-6.877739699999999345e+01
-6.219480099999999823e+01,-1.222580030000000022e+02,-4.184331099999999992e+01
-6.850640099999999677e+01,-1.291820069999999987e+02,-3.888730999999999938e+01
-6.812879900000000077e+01,-1.371419980000000010e+02,-3.135221699999999956e+01
-7.340029900000000396e+01,-1.455350039999999865e+02,-2.724841699999999989e+01
-7.791190299999999525e+01,-1.546020049999999912e+02,-2.394032299999999935e+01
-8.876850100000000054e+01,-1.547740019999999959e+02,-2.496272300000000044e+01
-9.669719700000000273e+01,-1.612200009999999963e+02,-2.349222400000000022e+01
-1.070139999999999958e+02,-1.606119999999999948e+02,-2.535792400000000058e+01
-1.139560010000000005e+02,-1.695379939999999976e+02,-2.730242300000000100e+01
-7.925820199999999716e+01,-8.373349799999999732e+01,-6.781900000000000261e+01
-7.583029899999999657e+01,-9.099960299999999336e+01,-5.782041199999999748e+01
-7.085549899999999468e+01,-9.749220300000000350e+01,-4.949331300000000056e+01
-6.611000099999999691e+01,-1.049079969999999946e+02,-4.291091200000000327e+01
-5.975519899999999751e+01,-1.113399959999999993e+02,-3.778721199999999669e+01
-1.180110020000000048e+02,-7.910047900000000709e+01,-8.976349600000000351e+01
-1.095749969999999962e+02,-7.676327499999999304e+01,-9.140300000000000580e+01
-9.861260199999999543e+01,-8.001579999999999870e+01,-8.652300300000000277e+01
-8.771939799999999821e+01,-7.642389699999999664e+01,-7.849340100000000575e+01
-8.012110099999999591e+01,-7.748609899999999584e+01,-7.660559800000000052e+01
-5.191759900000000272e+01,-1.193150020000000069e+02,-3.458471300000000070e+01
-5.688569999999999993e+01,-1.286629939999999976e+02,-4.206771100000000274e+01
-5.680569799999999958e+01,-1.335220030000000122e+02,-3.330162399999999678e+01
-6.245190000000000197e+01,-1.452400049999999965e+02,-2.712081699999999884e+01
-6.641790000000000305e+01,-1.544199979999999925e+02,-2.316702300000000037e+01
-7.336640199999999368e+01,-1.637319950000000119e+02,-2.064592400000000083e+01
-8.476200099999999793e+01,-1.637380070000000103e+02,-2.200752299999999906e+01
-9.179039799999999616e+01,-1.719889980000000094e+02,-2.043602399999999975e+01
-1.020449980000000068e+02,-1.706999969999999962e+02,-2.318902200000000136e+01
-1.082630000000000052e+02,-1.773509980000000041e+02,-2.469352299999999900e+01
-7.292820000000000391e+01,-7.051740300000000161e+01,-6.670410200000000600e+01
-7.262740300000000104e+01,-8.004930099999999982e+01,-5.784201000000000192e+01
-7.295659600000000466e+01,-8.707659900000000164e+01,-4.783641099999999824e+01
-6.655030100000000459e+01,-9.325409700000000157e+01,-3.819101299999999810e+01
-5.869350099999999770e+01,-9.999949599999999350e+01,-3.270801199999999653e+01
-5.028329800000000205e+01,-1.082949980000000068e+02,-3.009251199999999926e+01
-1.187320019999999943e+02,-7.552008100000000468e+01,-9.936229699999999809e+01
-1.081100009999999969e+02,-7.519977599999999995e+01,-1.043359990000000010e+02
-9.861239600000000394e+01,-7.443347900000000550e+01,-9.679789700000000607e+01
-8.786100000000000421e+01,-7.116057600000000605e+01,-8.767800099999999475e+01
-8.021199799999999414e+01,-7.268029799999999341e+01,-8.463189699999999505e+01
-7.043270099999999445e+01,-6.208128700000000322e+01,-7.503630099999999459e+01
-4.162910099999999858e+01,-1.172310030000000012e+02,-3.074071700000000007e+01
-4.337260100000000307e+01,-1.277279970000000020e+02,-3.542130999999999830e+01
-5.078239800000000059e+01,-1.369400019999999927e+02,-4.193822500000000275e+01
-4.911690099999999859e+01,-1.418789979999999957e+02,-2.971411700000000167e+01
-5.140090200000000209e+01,-1.509730069999999955e+02,-2.706171799999999905e+01
-5.590169900000000069e+01,-1.568470000000000084e+02,-2.175552400000000119e+01
-6.240359899999999982e+01,-1.649640049999999860e+02,-1.936542299999999983e+01
-6.952069899999999336e+01,-1.738970030000000122e+02,-1.774652299999999983e+01
-8.068340299999999843e+01,-1.732890010000000132e+02,-1.914042299999999841e+01
-8.819850200000000484e+01,-1.828529969999999878e+02,-1.778552200000000028e+01
-9.820349899999999366e+01,-1.813139950000000056e+02,-2.226602400000000159e+01
-7.442369800000000168e+01,-6.829450199999999427e+01,-5.675411199999999923e+01
-7.197830199999999934e+01,-5.939198700000000031e+01,-6.487090299999999843e+01
-7.358039899999999989e+01,-7.587359600000000626e+01,-4.668591299999999933e+01
-6.839420300000000452e+01,-8.236379999999999768e+01,-3.692560999999999893e+01
-5.872499799999999937e+01,-8.825180100000000039e+01,-2.885191199999999867e+01
-4.984769800000000117e+01,-9.609139999999999304e+01,-2.515161099999999905e+01
-4.110079999999999956e+01,-1.045579989999999952e+02,-2.396461100000000144e+01
-1.163679960000000051e+02,-7.157317399999999452e+01,-1.097109990000000010e+02
-1.087399979999999999e+02,-7.233737899999999854e+01,-1.206340030000000070e+02
-9.942520100000000127e+01,-7.109167499999999507e+01,-1.086129990000000021e+02
-8.794170400000000143e+01,-6.694117699999999616e+01,-9.960579699999999548e+01
-8.055339800000000139e+01,-6.838678000000000168e+01,-9.400540200000000368e+01
-7.166100299999999379e+01,-6.277038999999999902e+01,-8.619619799999999543e+01
-3.230360000000000298e+01,-1.126409989999999937e+02,-2.366521600000000092e+01
-3.164940100000000101e+01,-1.233850020000000001e+02,-2.958471700000000126e+01
-2.958859999999999957e+01,-1.333800050000000113e+02,-3.393922400000000295e+01
-3.912239799999999690e+01,-1.373130040000000065e+02,-3.876532399999999967e+01
-4.491999799999999965e+01,-1.461999969999999962e+02,-4.176062399999999997e+01
-4.071849799999999675e+01,-1.514730069999999955e+02,-2.565721699999999927e+01
-4.502959800000000001e+01,-1.594649960000000135e+02,-2.315452200000000005e+01
-5.026079899999999867e+01,-1.660809940000000040e+02,-1.802302399999999949e+01
-5.804339999999999833e+01,-1.749279940000000124e+02,-1.631232299999999924e+01
-6.572769900000000121e+01,-1.842559970000000078e+02,-1.533112299999999983e+01
-7.687729600000000119e+01,-1.830899960000000135e+02,-1.633272399999999891e+01
-7.402500200000000063e+01,-5.971479000000000070e+01,-5.367811199999999872e+01
-7.365640299999999741e+01,-6.527570299999999293e+01,-4.479531099999999810e+01
-7.300530200000000036e+01,-4.986058799999999991e+01,-5.615581099999999992e+01
-6.974259899999999845e+01,-7.086150399999999649e+01,-3.576241300000000223e+01
-6.282239899999999722e+01,-7.656279800000000080e+01,-2.886721199999999854e+01
-5.525149900000000258e+01,-7.961460099999999329e+01,-2.215281099999999981e+01
-4.817760100000000278e+01,-8.658010099999999909e+01,-1.877841199999999944e+01
-4.082580200000000303e+01,-9.427359800000000689e+01,-1.625521099999999919e+01
-3.264500000000000313e+01,-1.029359970000000004e+02,-1.584221499999999949e+01
-8.863899999999999579e+01,-6.080948999999999671e+01,-1.081709979999999973e+02
-7.731719999999999970e+01,-6.143928900000000226e+01,-1.037990039999999965e+02
-7.356330099999999561e+01,-6.017308799999999991e+01,-9.668380000000000507e+01
-2.342219899999999910e+01,-1.108730010000000021e+02,-1.604461699999999880e+01
-2.261249899999999968e+01,-1.207180019999999985e+02,-2.310231800000000035e+01
-2.036510099999999923e+01,-1.297100069999999903e+02,-2.828541799999999995e+01
-1.909359900000000110e+01,-1.404530029999999954e+02,-3.706012299999999726e+01
-3.033799899999999994e+01,-1.450809940000000040e+02,-3.988582199999999744e+01
-4.027920199999999795e+01,-1.525370029999999986e+02,-4.312952400000000353e+01
-3.465560200000000179e+01,-1.570829929999999877e+02,-3.214712099999999850e+01
-3.141799899999999823e+01,-1.625619959999999935e+02,-2.412572300000000070e+01
-3.786119800000000168e+01,-1.654279940000000124e+02,-2.052552199999999871e+01
-4.626549899999999838e+01,-1.758410030000000006e+02,-1.509002300000000041e+01
-5.479119899999999888e+01,-1.854739989999999921e+02,-1.376672600000000024e+01
-7.351750199999999325e+01,-5.374448799999999693e+01,-4.396771199999999880e+01
-7.049559800000000109e+01,-5.935179899999999975e+01,-3.446371100000000354e+01
-7.373960099999999329e+01,-4.361378899999999703e+01,-4.609230000000000160e+01
-7.274220300000000350e+01,-3.795328899999999805e+01,-5.500709899999999664e+01
-6.445770299999999509e+01,-6.514959699999999998e+01,-2.665840499999999835e+01
-5.726369900000000257e+01,-6.967269899999999438e+01,-1.929511099999999857e+01
-4.876089900000000199e+01,-7.642629999999999768e+01,-1.278191200000000016e+01
-4.072670000000000101e+01,-8.371849799999999675e+01,-7.761811999999999934e+00
-3.326489999999999725e+01,-9.373359700000000316e+01,-7.423481999999999914e+00
-2.410619900000000015e+01,-1.024229969999999952e+02,-7.978871999999999964e+00
-1.348259999999999970e+01,-1.095210040000000049e+02,-9.952075000000000671e+00
-1.305400000000000027e+01,-1.171470029999999980e+02,-1.663231700000000046e+01
-1.114729999999999954e+01,-1.244950029999999970e+02,-2.312131700000000123e+01
-9.653100000000000236e+00,-1.318750000000000000e+02,-2.842441699999999827e+01
-6.849870000000000125e+00,-1.401210020000000043e+02,-3.706612400000000207e+01
-1.081189999999999962e+01,-1.495679930000000013e+02,-4.187962300000000226e+01
-2.252020100000000014e+01,-1.528470000000000084e+02,-4.382342100000000329e+01
-2.818169999999999931e+01,-1.601000060000000076e+02,-4.291012200000000121e+01
-2.422990000000000066e+01,-1.628990019999999959e+02,-2.730632200000000154e+01
-2.785000000000000142e+01,-1.700460050000000081e+02,-1.827382300000000015e+01
-3.428220000000000312e+01,-1.779250030000000038e+02,-1.600092300000000023e+01
-4.382519899999999780e+01,-1.863670040000000085e+02,-1.286212500000000070e+01
-7.148629800000000500e+01,-4.703519800000000117e+01,-3.381410999999999945e+01
-6.669780000000000086e+01,-5.376409900000000164e+01,-2.515500600000000020e+01
-7.355740400000000534e+01,-3.095919400000000010e+01,-4.704510100000000250e+01
-7.182140400000000113e+01,-2.667569400000000002e+01,-5.764099900000000076e+01
-7.335790299999999320e+01,-3.681940099999999916e+01,-3.807549999999999812e+01
-6.047069900000000331e+01,-5.930770100000000156e+01,-1.681480600000000081e+01
-5.313589900000000199e+01,-6.625009900000000584e+01,-9.733558999999999628e+00
-4.618450200000000194e+01,-7.345459700000000680e+01,-2.840488999999999820e+00
-3.919559900000000141e+01,-7.852809899999999743e+01,3.906871000000000205e+00
-3.214199800000000096e+01,-8.631629900000000077e+01,1.674587999999999965e+00
-2.411400000000000077e+01,-9.475289899999999932e+01,4.060050000000000048e-01
-1.401490000000000080e+01,-1.020449980000000068e+02,-2.137375000000000025e+00
-3.209429999999999783e+00,-1.077959979999999973e+02,-7.689894999999999925e+00
-1.700069999999999970e+00,-1.160380020000000059e+02,-1.643531799999999876e+01
1.114700000000000066e-02,-1.244329989999999952e+02,-2.423241799999999913e+01
1.794999999999999929e+00,-1.326990049999999997e+02,-3.135121699999999834e+01
2.956370000000000164e+00,-1.438170010000000048e+02,-4.163082099999999741e+01
-2.087909999999999933e+00,-1.553300020000000075e+02,-4.592542300000000211e+01
-1.207089999999999996e+01,-1.598860019999999906e+02,-4.333782200000000273e+01
-1.778739900000000063e+01,-1.667539979999999957e+02,-4.411462399999999917e+01
-2.505089999999999861e+01,-1.733430020000000127e+02,-2.952332300000000131e+01
-2.074370000000000047e+01,-1.792030029999999954e+02,-1.612702399999999869e+01
-3.295700099999999821e+01,-1.884909969999999930e+02,-1.278782600000000080e+01
-7.343479899999999816e+01,-3.454299900000000179e+01,-2.857280499999999890e+01
-6.995340000000000202e+01,-4.288100099999999770e+01,-2.244250500000000059e+01
-6.481379699999999389e+01,-4.912580100000000272e+01,-1.457030600000000042e+01
-7.349630000000000507e+01,-1.984859499999999954e+01,-4.780599999999999739e+01
-7.152790099999999995e+01,-1.632639500000000155e+01,-5.911410099999999801e+01
-7.454350300000000118e+01,-2.530739399999999861e+01,-3.690250000000000341e+01
-5.838539899999999960e+01,-5.627909900000000221e+01,-6.163695999999999842e+00
-5.225709899999999664e+01,-6.376269899999999780e+01,1.133331000000000088e+00
-4.613740200000000158e+01,-6.928739899999999352e+01,8.416971000000000203e+00
-3.125289899999999932e+01,-8.098899799999999516e+01,1.308808900000000008e+01
-3.943610000000000326e+01,-7.389669800000000066e+01,1.470349099999999964e+01
-2.334199900000000127e+01,-8.754090100000000518e+01,9.963938999999999879e+00
-1.456869999999999976e+01,-9.475460099999999386e+01,6.512457000000000384e+00
-3.757099999999999884e+00,-1.005309979999999968e+02,1.900887999999999911e+00
6.475640000000000285e+00,-1.020559999999999974e+02,-4.044982000000000077e+00
7.551789999999999559e+00,-1.091350020000000001e+02,-1.337301399999999951e+01
9.501649999999999707e+00,-1.171299970000000030e+02,-2.211381700000000095e+01
8.796310000000000073e+00,-1.263329999999999984e+02,-3.117291600000000074e+01
1.162500000000000000e+01,-1.360820009999999911e+02,-3.866712199999999910e+01
1.558590000000000053e+01,-1.469969940000000008e+02,-4.467952300000000321e+01
8.464990000000000236e+00,-1.551260069999999871e+02,-4.701602199999999954e+01
-5.912359999999999838e-01,-1.654170070000000123e+02,-4.300062199999999990e+01
-1.150890000000000057e+01,-1.722469940000000008e+02,-4.403842199999999707e+01
-2.137789899999999932e+01,-1.754989930000000129e+02,-3.997202300000000008e+01
-1.796910099999999844e+01,-1.820469970000000046e+02,-3.694392400000000265e+01
-1.528940000000000055e+01,-1.845330050000000028e+02,-2.562622299999999953e+01
-1.185890000000000022e+01,-1.908079989999999952e+02,-1.463262600000000013e+01
-2.239740000000000109e+01,-1.911470030000000122e+02,-1.474062499999999964e+01
-7.381950399999999490e+01,-3.270249900000000309e+01,-1.709540600000000055e+01
-7.613870199999999500e+01,-2.461649500000000046e+01,-2.456430599999999842e+01
-6.916339899999999830e+01,-4.005199799999999755e+01,-1.010770600000000030e+01
-6.405850200000000427e+01,-4.717179900000000004e+01,-2.744466000000000072e+00
-7.388150000000000261e+01,-8.076893999999999352e+00,-4.955139900000000353e+01
-7.202639800000000037e+01,-6.450090999999999575e+00,-6.081769899999999751e+01
-7.523059800000000052e+01,-1.205669400000000024e+01,-3.932899900000000315e+01
-7.666590100000000518e+01,-1.584889699999999912e+01,-3.048990099999999970e+01
-5.813399900000000287e+01,-5.448070100000000338e+01,5.414473000000000091e+00
-5.202209899999999720e+01,-6.097309899999999772e+01,1.324459200000000081e+01
-4.445700099999999821e+01,-6.669670100000000446e+01,2.192818799999999868e+01
-3.421320000000000050e+01,-7.591870099999999866e+01,2.396548800000000057e+01
-2.466049999999999898e+01,-8.303579700000000230e+01,2.259138899999999950e+01
-1.472830000000000084e+01,-8.925209800000000371e+01,1.655678899999999842e+01
-4.664570000000000327e+00,-9.396910099999999488e+01,1.114858800000000016e+01
6.149729999999999919e+00,-9.583529699999999707e+01,5.406658000000000186e+00
1.614160000000000039e+01,-9.466889999999999361e+01,-1.339061999999999975e+00
1.621859900000000110e+01,-1.010910030000000006e+02,-9.999064000000000618e+00
1.763459999999999894e+01,-1.077379990000000021e+02,-1.916951200000000100e+01
2.221669999999999945e+01,-1.112090000000000032e+02,-2.797031799999999890e+01
1.684580000000000055e+01,-1.196699980000000068e+02,-3.114681600000000117e+01
2.052059900000000070e+01,-1.283390049999999860e+02,-3.762811299999999903e+01
2.255059999999999931e+01,-1.367369999999999948e+02,-4.454552499999999782e+01
2.783840000000000003e+01,-1.457100069999999903e+02,-4.993892300000000262e+01
1.994619900000000001e+01,-1.542160030000000006e+02,-4.954942299999999733e+01
1.173869999999999969e+01,-1.645330050000000028e+02,-4.351142099999999857e+01
3.341169999999999973e+00,-1.761719970000000046e+02,-4.368752299999999877e+01
-4.036360000000000170e+00,-1.773690029999999922e+02,-3.717302300000000059e+01
-9.967439999999999856e+00,-1.890249939999999924e+02,-3.249012400000000156e+01
-7.355740400000000534e+01,-2.995680000000000121e+01,-6.785153000000000212e+00
-7.658290100000000677e+01,-2.138830000000000098e+01,-1.338740300000000083e+01
-7.803549999999999898e+01,-1.321759699999999960e+01,-2.034700000000000131e+01
-6.950109899999999641e+01,-3.675949899999999815e+01,1.459224000000000077e+00
-6.462969999999999970e+01,-4.473770100000000127e+01,8.331554000000000570e+00
-7.658039899999999989e+01,4.646296999999999677e+00,-4.974229799999999813e+01
-7.751090200000000152e+01,-4.290200000000000125e-01,-3.932989899999999750e+01
-7.817890199999999368e+01,-4.726026000000000060e+00,-2.771130000000000138e+01
-5.854639800000000349e+01,-5.129859900000000295e+01,1.606359499999999940e+01
-5.211980100000000249e+01,-5.753300099999999873e+01,2.415829499999999896e+01
-4.536360200000000020e+01,-6.046450000000000102e+01,3.286668800000000346e+01
-3.847990000000000066e+01,-6.887290199999999629e+01,3.273819000000000301e+01
-3.037519999999999953e+01,-7.681999999999999318e+01,3.388978999999999786e+01
-2.134740100000000140e+01,-8.239440199999999948e+01,3.433688699999999727e+01
-1.338979999999999926e+01,-8.648660300000000234e+01,2.744378899999999888e+01
-4.433069999999999844e+00,-9.025190000000000623e+01,2.139198899999999881e+01
5.839480000000000004e+00,-9.138379700000000128e+01,1.535098799999999919e+01
1.486330000000000062e+01,-8.942520100000000127e+01,8.939258999999999844e+00
2.236919999999999931e+01,-8.606759599999999466e+01,3.517478000000000105e+00
2.562019899999999950e+01,-8.983589899999999773e+01,-7.427952000000000332e+00
2.485589999999999833e+01,-9.747020000000000550e+01,-1.532671200000000056e+01
2.792589999999999861e+01,-1.017669980000000010e+02,-2.448541099999999915e+01
3.149459999999999837e+01,-1.080370029999999986e+02,-3.413640999999999792e+01
2.627339900000000128e+01,-1.179820019999999943e+02,-3.704921000000000220e+01
3.091629999999999967e+01,-1.263529970000000020e+02,-4.326581199999999683e+01
3.223460000000000036e+01,-1.376309970000000078e+02,-5.174602099999999893e+01
3.266059899999999772e+01,-1.559779969999999878e+02,-5.053422199999999975e+01
3.968510100000000307e+01,-1.421519930000000045e+02,-5.295142400000000293e+01
2.401600099999999927e+01,-1.650899960000000135e+02,-4.500172400000000295e+01
1.708519899999999936e+01,-1.762400049999999965e+02,-4.379282400000000308e+01
1.057549999999999990e+01,-1.866349950000000035e+02,-4.205802200000000113e+01
-1.742699999999999916e+00,-1.864270019999999874e+02,-4.063572299999999871e+01
-7.743629999999999569e+00,-1.966990049999999997e+02,-3.719912300000000016e+01
-7.584139999999999304e+01,-1.824589900000000142e+01,-2.711682999999999844e+00
-7.283209999999999695e+01,-2.580020000000000024e+01,5.101187000000000360e+00
-7.881520100000000184e+01,-9.206789999999999807e+00,-1.003960000000000008e+01
-8.027439900000000250e+01,-2.977697000000000038e+00,-1.715710100000000082e+01
-6.921099900000000105e+01,-3.360029999999999717e+01,1.253169399999999989e+01
-6.391049999999999898e+01,-4.080889899999999670e+01,1.877239399999999847e+01
-8.499430099999999300e+01,3.005456000000000127e+00,-4.780659899999999851e+01
-8.932330299999999568e+01,-3.430903999999999954e+00,-3.694689900000000193e+01
-9.001339699999999766e+01,-6.342017000000000237e+00,-2.621450000000000102e+01
-5.771829999999999927e+01,-4.727730199999999883e+01,2.598629400000000089e+01
-5.090980100000000164e+01,-5.104610100000000017e+01,3.421719000000000221e+01
-3.884289900000000273e+01,-5.961230100000000220e+01,4.201538800000000151e+01
-4.494660199999999861e+01,-5.006589900000000171e+01,4.302188900000000160e+01
-3.288959899999999692e+01,-6.910119600000000162e+01,4.328358800000000173e+01
-2.609090000000000131e+01,-7.726989700000000028e+01,4.505758699999999806e+01
-1.735259999999999891e+01,-8.268699599999999350e+01,4.550388699999999886e+01
-9.864959999999999951e+00,-8.505210099999999329e+01,3.851598700000000264e+01
-1.606700000000000017e+00,-8.789260099999999909e+01,3.257618699999999734e+01
6.849569999999999936e+00,-8.859320099999999343e+01,2.573928799999999839e+01
1.673270000000000124e+01,-8.619560199999999384e+01,1.866888799999999904e+01
2.603549999999999898e+01,-8.095300299999999538e+01,1.324608899999999956e+01
3.008609999999999829e+01,-8.060829900000000237e+01,7.151530000000000387e-01
3.296670199999999795e+01,-8.183209999999999695e+01,-1.039251100000000072e+01
3.276729999999999876e+01,-9.034120199999999556e+01,-2.002791200000000060e+01
3.585179899999999975e+01,-9.706960300000000075e+01,-3.080671099999999996e+01
3.987960100000000097e+01,-1.049619979999999941e+02,-4.022921000000000191e+01
3.556829799999999864e+01,-1.160719990000000053e+02,-4.304211000000000098e+01
4.047959900000000033e+01,-1.227909999999999968e+02,-4.929651299999999736e+01
4.092029999999999745e+01,-1.318260040000000117e+02,-5.512552300000000116e+01
4.586729799999999813e+01,-1.521759950000000003e+02,-5.253182199999999824e+01
4.247409799999999791e+01,-1.617339939999999956e+02,-4.773872399999999772e+01
3.498339800000000110e+01,-1.665240019999999959e+02,-4.589292100000000119e+01
4.847330099999999931e+01,-1.409839939999999956e+02,-5.676562100000000299e+01
2.947810000000000130e+01,-1.765899960000000135e+02,-4.354162199999999672e+01
2.307560000000000144e+01,-1.872839969999999994e+02,-4.286052300000000059e+01
1.663939999999999841e+01,-1.973229980000000126e+02,-3.979092399999999685e+01
4.946790000000000020e+00,-1.974219970000000046e+02,-3.749742100000000278e+01
-7.494979899999999873e+01,-1.421940000000000026e+01,8.683396999999999366e+00
-7.808419800000000066e+01,-7.114399999999999835e+00,5.375680000000000458e-01
-7.173600000000000421e+01,-2.148500100000000046e+01,1.632440000000000069e+01
-8.130719799999999964e+01,2.420080000000000009e+00,-7.745260000000000034e+00
-8.772789799999999616e+01,3.304002999999999801e+00,-2.476960000000000051e+01
-8.214779699999999707e+01,8.669883000000000450e+00,-1.764930000000000021e+01
-6.769280200000000036e+01,-2.888090499999999849e+01,2.286849399999999832e+01
-6.211920200000000136e+01,-3.616310099999999750e+01,2.832559399999999883e+01
-9.440309899999999743e+01,5.155006000000000199e+00,-4.571609899999999982e+01
-9.696959699999999316e+01,2.332244000000000206e+00,-3.302550099999999844e+01
-5.565209999999999724e+01,-4.184180099999999669e+01,3.564160199999999890e+01
-5.016559999999999775e+01,-3.993630999999999887e+01,4.459069800000000328e+01
-3.627940000000000254e+01,-5.065031100000000208e+01,5.060678899999999913e+01
-3.030730099999999894e+01,-5.974841299999999933e+01,5.043428800000000223e+01
-4.197339999999999804e+01,-4.175781200000000126e+01,5.251599900000000076e+01
-2.542429900000000131e+01,-6.991570299999999349e+01,5.315528900000000334e+01
-1.780600000000000094e+01,-7.855850200000000427e+01,5.474278999999999940e+01
-7.913719999999999644e+00,-8.414730099999999879e+01,5.117588800000000049e+01
5.340230000000000254e-01,-8.589740000000000464e+01,4.388369000000000142e+01
9.711790000000000589e+00,-8.609310200000000179e+01,3.715348800000000296e+01
1.651059899999999914e+01,-8.508910400000000607e+01,2.954518900000000059e+01
2.499609900000000096e+01,-8.083020000000000493e+01,2.573948899999999895e+01
3.271229900000000157e+01,-7.496379899999999452e+01,2.168908899999999917e+01
3.503490099999999785e+01,-7.421749900000000366e+01,9.829262999999999195e+00
3.749369800000000197e+01,-7.355429800000000284e+01,-9.282949999999999813e-01
4.033240099999999728e+01,-7.224259899999999845e+01,-1.144750900000000016e+01
3.883190199999999948e+01,-7.934570300000000032e+01,-2.024281099999999967e+01
4.029769900000000149e+01,-8.633450299999999800e+01,-2.933021199999999951e+01
4.380409999999999826e+01,-9.330069699999999955e+01,-3.853221099999999666e+01
4.691630200000000173e+01,-1.005780029999999954e+02,-4.738561200000000184e+01
4.393259799999999871e+01,-1.123590010000000063e+02,-5.002601200000000148e+01
4.877570000000000050e+01,-1.174850009999999969e+02,-5.836910999999999916e+01
4.902709999999999724e+01,-1.303829959999999915e+02,-5.862501100000000065e+01
5.863439900000000193e+01,-1.483130040000000065e+02,-5.853272199999999970e+01
5.612689999999999912e+01,-1.586419980000000010e+02,-5.271612199999999859e+01
5.259479900000000185e+01,-1.682510069999999871e+02,-4.883342400000000083e+01
4.189260099999999909e+01,-1.753549959999999999e+02,-4.519832199999999744e+01
5.944860099999999647e+01,-1.364100039999999865e+02,-6.433502199999999505e+01
3.362110100000000301e+01,-1.873849950000000035e+02,-4.106652499999999861e+01
2.474850100000000097e+01,-1.975809940000000040e+02,-3.730992100000000278e+01
-7.711309799999999370e+01,-2.828219999999999956e+00,1.186459999999999937e+01
-7.341169700000000375e+01,-9.588352999999999682e+00,1.982389999999999830e+01
-8.032840000000000202e+01,3.129309999999999814e+00,3.069960000000000022e+00
-6.940879800000000444e+01,-1.643480500000000077e+01,2.715940099999999902e+01
-8.300309799999999427e+01,1.552950000000000053e+01,-7.526977999999999724e+00
-8.163009599999999466e+01,1.292839999999999989e+01,3.301449999999999996e+00
-8.922339599999999393e+01,1.653500599999999920e+01,-3.280490100000000098e+01
-8.156189700000000187e+01,1.386170300000000033e+01,-2.666550099999999901e+01
-8.553730000000000189e+01,2.001530100000000090e+01,-1.893790100000000010e+01
-6.481449899999999786e+01,-2.395260599999999940e+01,3.272339999999999804e+01
-5.924159999999999826e+01,-3.185530699999999982e+01,3.745519999999999783e+01
